WL;Output[dBm]; Det1_IL[dB]; Det2_IL[dB]; Det4_IL[dB]; Det3_IL
1595.410;-7.96;-64.28;-64.07;-63.70;-22.09
1595.420;-7.97;-64.27;-64.06;-63.68;-22.10
1595.430;-7.97;-64.27;-64.06;-63.68;-22.06
1595.440;-7.97;-64.27;-64.06;-63.68;-22.11
1595.450;-7.97;-64.27;-64.06;-63.68;-22.06
1595.460;-7.97;-64.27;-64.06;-63.68;-22.11
1595.470;-7.97;-64.27;-64.06;-63.68;-22.11
1595.480;-7.98;-64.27;-64.05;-63.68;-22.11
1595.490;-7.98;-64.27;-64.05;-63.68;-22.11
1595.500;-7.97;-64.28;-64.06;-63.69;-22.09
1595.510;-7.97;-64.28;-64.06;-63.69;-22.07
1595.520;-7.97;-64.28;-64.06;-63.69;-22.09
1595.530;-7.98;-64.26;-64.04;-63.67;-22.09
1595.540;-7.97;-64.28;-64.06;-63.68;-22.04
1595.550;-8.02;-64.23;-64.01;-63.64;-22.06
1595.560;-7.99;-64.26;-64.04;-63.67;-22.08
1595.570;-7.99;-64.25;-64.04;-63.66;-22.06
1595.580;-8.00;-64.24;-64.03;-63.65;-22.04
1595.590;-7.99;-64.25;-64.04;-63.66;-22.02
1595.600;-7.97;-64.27;-64.06;-63.68;-22.04
1595.610;-7.98;-64.27;-64.05;-63.67;-22.05
1595.620;-7.99;-64.26;-64.04;-63.67;-22.06
1595.630;-8.00;-64.25;-64.03;-63.65;-22.00
1595.640;-8.00;-64.25;-64.03;-63.65;-22.02
1595.650;-8.00;-64.25;-64.03;-63.65;-22.01
1595.660;-7.99;-64.26;-64.05;-63.67;-22.02
1595.670;-8.01;-64.24;-64.02;-63.65;-22.01
1595.680;-8.01;-64.24;-64.02;-63.64;-22.00
1595.690;-7.97;-64.28;-64.06;-63.68;-22.02
1595.700;-7.99;-64.26;-64.04;-63.66;-22.01
1595.710;-7.97;-64.28;-64.06;-63.68;-21.99
1595.720;-8.00;-64.25;-64.03;-63.65;-22.00
1595.730;-8.00;-64.25;-64.03;-63.65;-21.97
1595.740;-7.99;-64.27;-64.04;-63.67;-22.00
1595.750;-8.00;-64.25;-64.03;-63.65;-21.95
1595.760;-8.00;-64.25;-64.03;-63.65;-21.97
1595.770;-8.00;-64.25;-64.03;-63.65;-21.98
1595.780;-7.99;-64.26;-64.04;-63.66;-21.96
1595.790;-8.00;-64.26;-64.04;-63.66;-21.96
1595.800;-8.03;-64.23;-64.00;-63.63;-21.95
1595.810;-8.01;-64.25;-64.03;-63.65;-21.97
1595.820;-8.00;-64.25;-64.03;-63.65;-21.97
1595.830;-8.04;-64.22;-64.00;-63.62;-21.97
1595.840;-8.02;-64.23;-64.01;-63.63;-21.95
1595.850;-8.03;-64.22;-64.00;-63.62;-21.93
1595.860;-8.02;-64.24;-64.01;-63.63;-21.93
1595.870;-8.03;-64.23;-64.01;-63.63;-21.92
1595.880;-8.03;-64.23;-64.01;-63.63;-21.89
1595.890;-8.03;-64.23;-64.00;-63.62;-21.91
1595.900;-8.04;-64.22;-64.00;-63.62;-21.90
1595.910;-8.04;-64.22;-64.00;-63.62;-21.93
1595.920;-8.04;-64.22;-64.00;-63.62;-21.90
1595.930;-8.04;-64.22;-64.00;-63.62;-21.93
1595.940;-8.04;-64.22;-64.00;-63.62;-21.88
1595.950;-8.04;-64.22;-63.99;-63.61;-21.88
1595.960;-8.05;-64.21;-63.99;-63.61;-21.89
1595.970;-8.04;-64.22;-64.00;-63.62;-21.90
1595.980;-8.04;-64.22;-64.00;-63.62;-21.86
1595.990;-8.04;-64.23;-64.00;-63.62;-21.85
1596.000;-8.04;-64.23;-64.00;-63.62;-21.87
1596.010;-8.04;-64.23;-64.00;-63.62;-21.84
1596.020;-8.02;-64.24;-64.02;-63.64;-21.84
1596.030;-8.04;-64.23;-64.00;-63.62;-21.84
1596.040;-8.04;-64.23;-64.00;-63.62;-21.85
1596.050;-8.04;-64.23;-64.00;-63.62;-21.85
1596.060;-8.04;-64.23;-64.00;-63.62;-21.82
1596.070;-8.04;-64.23;-64.00;-63.62;-21.82
1596.080;-8.04;-64.23;-64.00;-63.62;-21.81
1596.090;-8.03;-64.24;-64.01;-63.63;-21.83
1596.100;-8.02;-64.25;-64.02;-63.64;-21.83
1596.110;-8.02;-64.25;-64.02;-63.64;-21.81
1596.120;-8.04;-64.23;-64.00;-63.62;-21.79
1596.130;-8.04;-64.23;-64.00;-63.62;-21.79
1596.140;-8.04;-64.23;-64.00;-63.61;-21.81
1596.150;-8.05;-64.22;-63.99;-63.61;-21.78
1596.160;-8.04;-64.23;-64.00;-63.62;-21.79
1596.170;-8.04;-64.23;-64.00;-63.62;-21.80
1596.180;-8.04;-64.23;-64.00;-63.62;-21.77
1596.190;-8.04;-64.23;-64.00;-63.62;-21.75
1596.200;-8.04;-64.23;-64.00;-63.62;-21.78
1596.210;-8.06;-64.22;-63.99;-63.60;-21.75
1596.220;-8.07;-64.20;-63.97;-63.59;-21.72
1596.230;-8.06;-64.22;-63.99;-63.60;-21.73
1596.240;-8.05;-64.22;-63.99;-63.61;-21.74
1596.250;-8.04;-64.23;-64.00;-63.62;-21.75
1596.260;-8.05;-64.22;-64.00;-63.61;-21.74
1596.270;-8.05;-64.23;-64.00;-63.61;-21.75
1596.280;-8.05;-64.22;-63.99;-63.61;-21.74
1596.290;-8.04;-64.23;-64.00;-63.62;-21.75
1596.300;-8.06;-64.22;-63.99;-63.60;-21.74
1596.310;-8.04;-64.23;-64.01;-63.62;-21.74
1596.320;-8.04;-64.23;-64.01;-63.62;-21.75
1596.330;-8.04;-64.23;-64.00;-63.62;-21.75
1596.340;-8.06;-64.21;-63.99;-63.60;-21.74
1596.350;-8.06;-64.20;-63.98;-63.59;-21.72
1596.360;-8.07;-64.19;-63.97;-63.58;-21.71
1596.370;-8.06;-64.21;-63.98;-63.60;-21.71
1596.380;-8.04;-64.23;-64.00;-63.62;-21.73
1596.390;-8.07;-64.20;-63.98;-63.59;-21.72
1596.400;-8.06;-64.21;-63.99;-63.60;-21.70
1596.410;-8.08;-64.19;-63.97;-63.58;-21.72
1596.420;-8.09;-64.18;-63.96;-63.57;-21.69
1596.430;-8.07;-64.20;-63.98;-63.59;-21.72
1596.440;-8.09;-64.18;-63.96;-63.57;-21.71
1596.450;-8.08;-64.19;-63.97;-63.58;-21.71
1596.460;-8.09;-64.18;-63.96;-63.57;-21.69
1596.470;-8.09;-64.18;-63.96;-63.57;-21.66
1596.480;-8.09;-64.17;-63.96;-63.57;-21.69
1596.490;-8.09;-64.17;-63.96;-63.57;-21.66
1596.500;-8.11;-64.16;-63.94;-63.55;-21.69
1596.510;-8.09;-64.17;-63.95;-63.57;-21.71
1596.520;-8.11;-64.16;-63.94;-63.55;-21.70
1596.530;-8.11;-64.16;-63.94;-63.55;-21.67
1596.540;-8.12;-64.15;-63.93;-63.54;-21.67
1596.550;-8.12;-64.15;-63.93;-63.54;-21.66
1596.560;-8.11;-64.15;-63.94;-63.55;-21.64
1596.570;-8.10;-64.17;-63.95;-63.56;-21.65
1596.580;-8.11;-64.16;-63.94;-63.55;-21.67
1596.590;-8.11;-64.15;-63.94;-63.55;-21.62
1596.600;-8.11;-64.15;-63.94;-63.55;-21.64
1596.610;-8.11;-64.16;-63.94;-63.55;-21.67
1596.620;-8.10;-64.17;-63.95;-63.56;-21.63
1596.630;-8.11;-64.15;-63.94;-63.55;-21.62
1596.640;-8.12;-64.15;-63.93;-63.54;-21.64
1596.650;-8.12;-64.14;-63.93;-63.54;-21.64
1596.660;-8.11;-64.15;-63.94;-63.55;-21.62
1596.670;-8.11;-64.15;-63.94;-63.55;-21.62
1596.680;-8.10;-64.17;-63.96;-63.57;-21.60
1596.690;-8.11;-64.15;-63.94;-63.55;-21.62
1596.700;-8.11;-64.15;-63.94;-63.55;-21.62
1596.710;-8.11;-64.15;-63.94;-63.55;-21.62
1596.720;-8.11;-64.15;-63.94;-63.55;-21.62
1596.730;-8.14;-64.12;-63.91;-63.52;-21.60
1596.740;-8.15;-64.11;-63.91;-63.51;-21.59
1596.750;-8.14;-64.12;-63.92;-63.52;-21.61
1596.760;-8.13;-64.13;-63.92;-63.53;-21.62
1596.770;-8.11;-64.15;-63.94;-63.55;-21.62
1596.780;-8.13;-64.13;-63.93;-63.54;-21.64
1596.790;-8.15;-64.11;-63.91;-63.52;-21.59
1596.800;-8.13;-64.13;-63.93;-63.53;-21.61
1596.810;-8.11;-64.15;-63.94;-63.55;-21.62
1596.820;-8.12;-64.14;-63.94;-63.55;-21.62
1596.830;-8.13;-64.13;-63.93;-63.53;-21.62
1596.840;-8.13;-64.13;-63.93;-63.53;-21.60
1596.850;-8.13;-64.13;-63.93;-63.53;-21.61
1596.860;-8.13;-64.13;-63.93;-63.53;-21.58
1596.870;-8.11;-64.14;-63.94;-63.55;-21.60
1596.880;-8.11;-64.15;-63.95;-63.55;-21.61
1596.890;-8.13;-64.13;-63.93;-63.53;-21.57
1596.900;-8.13;-64.13;-63.93;-63.53;-21.57
1596.910;-8.12;-64.14;-63.94;-63.54;-21.57
1596.920;-8.14;-64.12;-63.92;-63.52;-21.59
1596.930;-8.13;-64.13;-63.93;-63.53;-21.60
1596.940;-8.14;-64.12;-63.92;-63.52;-21.59
1596.950;-8.15;-64.11;-63.91;-63.52;-21.59
1596.960;-8.12;-64.14;-63.94;-63.54;-21.59
1596.970;-8.11;-64.15;-63.95;-63.55;-21.57
1596.980;-8.14;-64.11;-63.92;-63.52;-21.56
1596.990;-8.13;-64.13;-63.93;-63.53;-21.55
1597.000;-8.16;-64.09;-63.89;-63.50;-21.54
1597.010;-8.16;-64.10;-63.90;-63.51;-21.57
1597.020;-8.13;-64.12;-63.92;-63.53;-21.59
1597.030;-8.15;-64.11;-63.91;-63.52;-21.54
1597.040;-8.16;-64.10;-63.90;-63.51;-21.56
1597.050;-8.15;-64.10;-63.91;-63.51;-21.56
1597.060;-8.16;-64.10;-63.90;-63.50;-21.53
1597.070;-8.15;-64.11;-63.91;-63.51;-21.56
1597.080;-8.16;-64.09;-63.90;-63.50;-21.52
1597.090;-8.18;-64.07;-63.88;-63.48;-21.54
1597.100;-8.15;-64.11;-63.91;-63.51;-21.52
1597.110;-8.16;-64.10;-63.90;-63.50;-21.54
1597.120;-8.15;-64.10;-63.91;-63.51;-21.52
1597.130;-8.16;-64.09;-63.89;-63.50;-21.52
1597.140;-8.16;-64.09;-63.89;-63.50;-21.53
1597.150;-8.16;-64.09;-63.89;-63.50;-21.52
1597.160;-8.15;-64.11;-63.91;-63.51;-21.52
1597.170;-8.16;-64.09;-63.90;-63.50;-21.52
1597.180;-8.16;-64.09;-63.89;-63.50;-21.54
1597.190;-8.16;-64.09;-63.89;-63.50;-21.52
1597.200;-8.15;-64.11;-63.91;-63.51;-21.54
1597.210;-8.15;-64.10;-63.90;-63.51;-21.54
1597.220;-8.13;-64.12;-63.92;-63.53;-21.53
1597.230;-8.15;-64.11;-63.91;-63.52;-21.53
1597.240;-8.16;-64.10;-63.90;-63.51;-21.52
1597.250;-8.15;-64.10;-63.91;-63.51;-21.52
1597.260;-8.16;-64.10;-63.90;-63.50;-21.51
1597.270;-8.16;-64.09;-63.89;-63.50;-21.51
1597.280;-8.13;-64.13;-63.93;-63.54;-21.52
1597.290;-8.15;-64.11;-63.91;-63.52;-21.54
1597.300;-8.18;-64.08;-63.88;-63.49;-21.55
1597.310;-8.15;-64.11;-63.91;-63.51;-21.52
1597.320;-8.17;-64.09;-63.89;-63.49;-21.50
1597.330;-8.17;-64.08;-63.88;-63.49;-21.51
1597.340;-8.17;-64.08;-63.88;-63.49;-21.50
1597.350;-8.18;-64.08;-63.87;-63.48;-21.48
1597.360;-8.18;-64.08;-63.87;-63.48;-21.48
1597.370;-8.18;-64.08;-63.87;-63.48;-21.50
1597.380;-8.20;-64.06;-63.86;-63.47;-21.52
1597.390;-8.20;-64.06;-63.86;-63.47;-21.53
1597.400;-8.20;-64.06;-63.86;-63.47;-21.49
1597.410;-8.21;-64.05;-63.85;-63.46;-21.48
1597.420;-8.21;-64.05;-63.85;-63.46;-21.49
1597.430;-8.20;-64.06;-63.86;-63.47;-21.49
1597.440;-8.20;-64.06;-63.86;-63.47;-21.48
1597.450;-8.20;-64.06;-63.86;-63.47;-21.48
1597.460;-8.19;-64.07;-63.87;-63.48;-21.46
1597.470;-8.20;-64.06;-63.86;-63.47;-21.48
1597.480;-8.22;-64.04;-63.84;-63.45;-21.48
1597.490;-8.23;-64.03;-63.82;-63.43;-21.50
1597.500;-8.21;-64.05;-63.85;-63.46;-21.47
1597.510;-8.23;-64.03;-63.83;-63.44;-21.47
1597.520;-8.22;-64.04;-63.84;-63.45;-21.48
1597.530;-8.23;-64.03;-63.83;-63.44;-21.48
1597.540;-8.22;-64.04;-63.83;-63.44;-21.47
1597.550;-8.20;-64.05;-63.85;-63.46;-21.46
1597.560;-8.20;-64.06;-63.85;-63.47;-21.47
1597.570;-8.22;-64.04;-63.84;-63.45;-21.51
1597.580;-8.24;-64.02;-63.82;-63.43;-21.46
1597.590;-8.24;-64.02;-63.82;-63.43;-21.46
1597.600;-8.25;-64.01;-63.80;-63.42;-21.45
1597.610;-8.24;-64.02;-63.82;-63.43;-21.47
1597.620;-8.23;-64.03;-63.83;-63.44;-21.45
1597.630;-8.24;-64.02;-63.82;-63.43;-21.46
1597.640;-8.23;-64.03;-63.82;-63.44;-21.47
1597.650;-8.20;-64.06;-63.85;-63.46;-21.46
1597.660;-8.23;-64.03;-63.82;-63.44;-21.44
1597.670;-8.24;-64.03;-63.82;-63.43;-21.44
1597.680;-8.24;-64.03;-63.82;-63.43;-21.42
1597.690;-8.24;-64.03;-63.82;-63.43;-21.46
1597.700;-8.24;-64.03;-63.82;-63.43;-21.44
1597.710;-8.24;-64.03;-63.82;-63.43;-21.45
1597.720;-8.24;-64.03;-63.82;-63.43;-21.44
1597.730;-8.24;-64.03;-63.82;-63.43;-21.44
1597.740;-8.22;-64.04;-63.83;-63.44;-21.43
1597.750;-8.24;-64.02;-63.81;-63.42;-21.44
1597.760;-8.24;-64.02;-63.81;-63.43;-21.42
1597.770;-8.24;-64.03;-63.82;-63.43;-21.40
1597.780;-8.24;-64.03;-63.82;-63.43;-21.42
1597.790;-8.23;-64.03;-63.82;-63.44;-21.42
1597.800;-8.22;-64.04;-63.83;-63.45;-21.44
1597.810;-8.24;-64.03;-63.82;-63.43;-21.43
1597.820;-8.24;-64.02;-63.81;-63.43;-21.42
1597.830;-8.22;-64.04;-63.83;-63.45;-21.43
1597.840;-8.22;-64.04;-63.83;-63.45;-21.45
1597.850;-8.22;-64.04;-63.83;-63.45;-21.44
1597.860;-8.22;-64.05;-63.83;-63.45;-21.44
1597.870;-8.20;-64.06;-63.85;-63.47;-21.49
1597.880;-8.24;-64.03;-63.82;-63.43;-21.44
1597.890;-8.24;-64.02;-63.81;-63.43;-21.42
1597.900;-8.25;-64.01;-63.80;-63.42;-21.40
1597.910;-8.25;-64.01;-63.80;-63.42;-21.41
1597.920;-8.25;-64.02;-63.81;-63.43;-21.42
1597.930;-8.24;-64.03;-63.82;-63.44;-21.41
1597.940;-8.24;-64.03;-63.82;-63.44;-21.41
1597.950;-8.24;-64.03;-63.82;-63.44;-21.43
1597.960;-8.24;-64.03;-63.82;-63.44;-21.49
1597.970;-8.24;-64.03;-63.82;-63.44;-21.49
1597.980;-8.25;-64.01;-63.80;-63.42;-21.46
1597.990;-8.27;-64.00;-63.79;-63.41;-21.42
1598.000;-8.24;-64.02;-63.81;-63.43;-21.43
1598.010;-8.25;-64.01;-63.80;-63.42;-21.43
1598.020;-8.25;-64.01;-63.80;-63.42;-21.46
1598.030;-8.25;-64.01;-63.80;-63.42;-21.48
1598.040;-8.24;-64.02;-63.81;-63.43;-21.48
1598.050;-8.25;-64.02;-63.80;-63.42;-21.48
1598.060;-8.25;-64.01;-63.80;-63.42;-21.45
1598.070;-8.25;-64.01;-63.80;-63.42;-21.46
1598.080;-8.25;-64.01;-63.80;-63.42;-21.48
1598.090;-8.24;-64.03;-63.81;-63.43;-21.50
1598.100;-8.25;-64.01;-63.80;-63.42;-21.50
1598.110;-8.25;-64.02;-63.81;-63.43;-21.50
1598.120;-8.24;-64.02;-63.81;-63.43;-21.49
1598.130;-8.23;-64.03;-63.82;-63.44;-21.50
1598.140;-8.23;-64.04;-63.82;-63.44;-21.48
1598.150;-8.25;-64.02;-63.80;-63.42;-21.47
1598.160;-8.25;-64.01;-63.80;-63.42;-21.48
1598.170;-8.25;-64.01;-63.80;-63.42;-21.48
1598.180;-8.25;-64.01;-63.80;-63.42;-21.48
1598.190;-8.24;-64.03;-63.82;-63.43;-21.46
1598.200;-8.25;-64.01;-63.80;-63.42;-21.48
1598.210;-8.25;-64.01;-63.80;-63.42;-21.47
1598.220;-8.26;-64.00;-63.79;-63.41;-21.46
1598.230;-8.25;-64.02;-63.80;-63.42;-21.47
1598.240;-8.25;-64.02;-63.81;-63.43;-21.48
1598.250;-8.25;-64.01;-63.80;-63.42;-21.48
1598.260;-8.25;-64.01;-63.80;-63.42;-21.48
1598.270;-8.25;-64.01;-63.80;-63.42;-21.48
1598.280;-8.25;-64.01;-63.80;-63.42;-21.50
1598.290;-8.26;-64.01;-63.80;-63.42;-21.50
1598.300;-8.27;-64.00;-63.79;-63.41;-21.51
1598.310;-8.26;-64.01;-63.79;-63.41;-21.49
1598.320;-8.26;-64.01;-63.79;-63.41;-21.50
1598.330;-8.25;-64.01;-63.80;-63.42;-21.51
1598.340;-8.25;-64.01;-63.80;-63.42;-21.50
1598.350;-8.27;-64.00;-63.79;-63.41;-21.50
1598.360;-8.27;-64.00;-63.78;-63.40;-21.53
1598.370;-8.27;-64.00;-63.78;-63.40;-21.52
1598.380;-8.29;-63.98;-63.77;-63.39;-21.54
1598.390;-8.28;-63.99;-63.77;-63.39;-21.53
1598.400;-8.26;-64.01;-63.80;-63.42;-21.55
1598.410;-8.28;-63.99;-63.78;-63.40;-21.54
1598.420;-8.29;-63.98;-63.77;-63.39;-21.56
1598.430;-8.29;-63.98;-63.77;-63.39;-21.56
1598.440;-8.28;-63.99;-63.78;-63.40;-21.54
1598.450;-8.29;-63.98;-63.77;-63.39;-21.54
1598.460;-8.27;-64.00;-63.78;-63.40;-21.55
1598.470;-8.29;-63.98;-63.77;-63.39;-21.52
1598.480;-8.32;-63.95;-63.74;-63.35;-21.54
1598.490;-8.29;-63.98;-63.77;-63.39;-21.55
1598.500;-8.28;-63.99;-63.78;-63.40;-21.54
1598.510;-8.30;-63.97;-63.76;-63.38;-21.53
1598.520;-8.29;-63.98;-63.77;-63.39;-21.53
1598.530;-8.28;-63.99;-63.78;-63.39;-21.54
1598.540;-8.29;-63.98;-63.77;-63.39;-21.55
1598.550;-8.29;-63.98;-63.77;-63.39;-21.54
1598.560;-8.29;-63.98;-63.77;-63.39;-21.57
1598.570;-8.29;-63.98;-63.77;-63.39;-21.52
1598.580;-8.29;-63.98;-63.77;-63.39;-21.57
1598.590;-8.29;-63.98;-63.77;-63.38;-21.52
1598.600;-8.30;-63.97;-63.76;-63.38;-21.53
1598.610;-8.27;-64.00;-63.78;-63.40;-21.56
1598.620;-8.26;-64.01;-63.80;-63.41;-21.56
1598.630;-8.28;-63.99;-63.78;-63.40;-21.55
1598.640;-8.26;-64.01;-63.79;-63.41;-21.57
1598.650;-8.30;-63.98;-63.76;-63.38;-21.56
1598.660;-8.31;-63.97;-63.75;-63.37;-21.56
1598.670;-8.29;-63.98;-63.77;-63.39;-21.54
1598.680;-8.30;-63.97;-63.76;-63.37;-21.56
1598.690;-8.28;-63.99;-63.78;-63.40;-21.54
1598.700;-8.31;-63.97;-63.75;-63.37;-21.54
1598.710;-8.30;-63.97;-63.76;-63.38;-21.53
1598.720;-8.31;-63.97;-63.75;-63.37;-21.53
1598.730;-8.30;-63.97;-63.76;-63.37;-21.55
1598.740;-8.30;-63.97;-63.76;-63.38;-21.57
1598.750;-8.31;-63.97;-63.75;-63.37;-21.56
1598.760;-8.31;-63.97;-63.75;-63.37;-21.58
1598.770;-8.31;-63.97;-63.75;-63.37;-21.54
1598.780;-8.29;-63.98;-63.77;-63.39;-21.56
1598.790;-8.29;-63.98;-63.77;-63.39;-21.53
1598.800;-8.31;-63.97;-63.75;-63.37;-21.55
1598.810;-8.31;-63.97;-63.75;-63.37;-21.54
1598.820;-8.30;-63.98;-63.76;-63.38;-21.57
1598.830;-8.29;-63.99;-63.77;-63.39;-21.59
1598.840;-8.28;-64.00;-63.78;-63.40;-21.61
1598.850;-8.29;-63.99;-63.78;-63.39;-21.60
1598.860;-8.30;-63.97;-63.76;-63.37;-21.58
1598.870;-8.31;-63.97;-63.76;-63.37;-21.58
1598.880;-8.29;-63.99;-63.77;-63.39;-21.60
1598.890;-8.29;-63.98;-63.77;-63.39;-21.59
1598.900;-8.31;-63.97;-63.76;-63.37;-21.58
1598.910;-8.30;-63.98;-63.76;-63.38;-21.58
1598.920;-8.29;-63.99;-63.77;-63.39;-21.59
1598.930;-8.30;-63.98;-63.76;-63.38;-21.60
1598.940;-8.31;-63.97;-63.76;-63.37;-21.59
1598.950;-8.31;-63.97;-63.76;-63.37;-21.58
1598.960;-8.28;-64.00;-63.79;-63.40;-21.61
1598.970;-8.29;-63.99;-63.78;-63.39;-21.60
1598.980;-8.31;-63.97;-63.76;-63.37;-21.58
1598.990;-8.31;-63.97;-63.76;-63.37;-21.58
1599.000;-8.30;-63.98;-63.76;-63.38;-21.58
1599.010;-8.28;-64.00;-63.78;-63.40;-21.60
1599.020;-8.28;-64.00;-63.79;-63.40;-21.61
1599.030;-8.28;-64.00;-63.79;-63.40;-21.60
1599.040;-8.30;-63.98;-63.77;-63.38;-21.60
1599.050;-8.29;-63.99;-63.77;-63.39;-21.61
1599.060;-8.27;-64.00;-63.79;-63.41;-21.61
1599.070;-8.29;-63.99;-63.78;-63.39;-21.60
1599.080;-8.27;-64.01;-63.79;-63.41;-21.60
1599.090;-8.29;-63.99;-63.78;-63.39;-21.60
1599.100;-8.29;-63.99;-63.78;-63.39;-21.59
1599.110;-8.29;-63.99;-63.78;-63.39;-21.59
1599.120;-8.28;-64.00;-63.79;-63.40;-21.59
1599.130;-8.29;-63.99;-63.78;-63.39;-21.60
1599.140;-8.32;-63.96;-63.75;-63.36;-21.58
1599.150;-8.30;-63.98;-63.77;-63.38;-21.59
1599.160;-8.30;-63.98;-63.76;-63.37;-21.58
1599.170;-8.32;-63.96;-63.74;-63.35;-21.60
1599.180;-8.31;-63.97;-63.76;-63.37;-21.58
1599.190;-8.30;-63.98;-63.76;-63.37;-21.58
1599.200;-8.29;-63.99;-63.78;-63.39;-21.59
1599.210;-8.30;-63.98;-63.77;-63.38;-21.58
1599.220;-8.30;-63.98;-63.77;-63.38;-21.57
1599.230;-8.30;-63.98;-63.77;-63.38;-21.55
1599.240;-8.31;-63.97;-63.76;-63.37;-21.53
1599.250;-8.31;-63.97;-63.76;-63.37;-21.57
1599.260;-8.32;-63.96;-63.75;-63.36;-21.56
1599.270;-8.31;-63.97;-63.76;-63.37;-21.58
1599.280;-8.32;-63.96;-63.75;-63.35;-21.56
1599.290;-8.32;-63.96;-63.75;-63.36;-21.55
1599.300;-8.31;-63.98;-63.76;-63.37;-21.56
1599.310;-8.31;-63.97;-63.76;-63.37;-21.55
1599.320;-8.32;-63.96;-63.75;-63.35;-21.55
1599.330;-8.32;-63.96;-63.75;-63.35;-21.55
1599.340;-8.32;-63.96;-63.75;-63.35;-21.55
1599.350;-8.31;-63.97;-63.76;-63.37;-21.55
1599.360;-8.32;-63.96;-63.75;-63.36;-21.56
1599.370;-8.32;-63.96;-63.75;-63.35;-21.56
1599.380;-8.33;-63.96;-63.75;-63.35;-21.54
1599.390;-8.35;-63.93;-63.72;-63.32;-21.53
1599.400;-8.32;-63.96;-63.75;-63.35;-21.53
1599.410;-8.32;-63.96;-63.75;-63.35;-21.55
1599.420;-8.32;-63.96;-63.75;-63.35;-21.55
1599.430;-8.33;-63.95;-63.74;-63.34;-21.54
1599.440;-8.33;-63.95;-63.74;-63.35;-21.55
1599.450;-8.32;-63.96;-63.75;-63.35;-21.59
1599.460;-8.32;-63.96;-63.75;-63.35;-21.58
1599.470;-8.34;-63.94;-63.73;-63.34;-21.56
1599.480;-8.36;-63.93;-63.72;-63.32;-21.53
1599.490;-8.34;-63.95;-63.73;-63.34;-21.54
1599.500;-8.32;-63.96;-63.75;-63.35;-21.53
1599.510;-8.32;-63.97;-63.76;-63.36;-21.54
1599.520;-8.31;-63.98;-63.77;-63.37;-21.53
1599.530;-8.33;-63.96;-63.75;-63.35;-21.53
1599.540;-8.33;-63.95;-63.74;-63.35;-21.53
1599.550;-8.32;-63.96;-63.75;-63.35;-21.52
1599.560;-8.32;-63.96;-63.75;-63.35;-21.51
1599.570;-8.32;-63.96;-63.75;-63.35;-21.52
1599.580;-8.34;-63.95;-63.74;-63.34;-21.54
1599.590;-8.31;-63.98;-63.77;-63.37;-21.54
1599.600;-8.32;-63.96;-63.75;-63.35;-21.50
1599.610;-8.32;-63.96;-63.75;-63.35;-21.49
1599.620;-8.32;-63.96;-63.75;-63.35;-21.49
1599.630;-8.32;-63.96;-63.75;-63.35;-21.49
1599.640;-8.32;-63.96;-63.75;-63.35;-21.50
1599.650;-8.32;-63.96;-63.75;-63.35;-21.51
1599.660;-8.32;-63.96;-63.75;-63.36;-21.49
1599.670;-8.32;-63.96;-63.75;-63.36;-21.49
1599.680;-8.32;-63.96;-63.75;-63.36;-21.45
1599.690;-8.31;-63.98;-63.77;-63.37;-21.47
1599.700;-8.32;-63.97;-63.76;-63.36;-21.49
1599.710;-8.31;-63.97;-63.76;-63.37;-21.50
1599.720;-8.32;-63.96;-63.75;-63.36;-21.49
1599.730;-8.31;-63.98;-63.77;-63.37;-21.49
1599.740;-8.31;-63.98;-63.77;-63.37;-21.48
1599.750;-8.32;-63.96;-63.75;-63.36;-21.49
1599.760;-8.31;-63.98;-63.77;-63.37;-21.49
1599.770;-8.31;-63.98;-63.77;-63.37;-21.47
1599.780;-8.31;-63.98;-63.77;-63.37;-21.49
1599.790;-8.31;-63.98;-63.77;-63.37;-21.49
1599.800;-8.30;-63.98;-63.77;-63.38;-21.49
1599.810;-8.29;-63.99;-63.78;-63.39;-21.50
1599.820;-8.30;-63.99;-63.78;-63.38;-21.47
1599.830;-8.31;-63.98;-63.77;-63.38;-21.47
1599.840;-8.32;-63.96;-63.75;-63.36;-21.46
1599.850;-8.31;-63.97;-63.76;-63.37;-21.46
1599.860;-8.32;-63.96;-63.76;-63.36;-21.47
1599.870;-8.31;-63.98;-63.77;-63.37;-21.44
1599.880;-8.31;-63.98;-63.77;-63.38;-21.46
1599.890;-8.31;-63.98;-63.77;-63.38;-21.47
1599.900;-8.29;-63.99;-63.79;-63.39;-21.46
1599.910;-8.31;-63.98;-63.77;-63.38;-21.47
1599.920;-8.30;-63.98;-63.78;-63.38;-21.46
1599.930;-8.30;-63.99;-63.78;-63.39;-21.46
1599.940;-8.32;-63.97;-63.76;-63.37;-21.45
1599.950;-8.32;-63.96;-63.75;-63.36;-21.46
1599.960;-8.32;-63.96;-63.75;-63.36;-21.44
1599.970;-8.32;-63.96;-63.75;-63.36;-21.44
1599.980;-8.32;-63.96;-63.75;-63.36;-21.44
1599.990;-8.29;-64.00;-63.79;-63.39;-21.46
1600.000;-8.29;-63.99;-63.79;-63.39;-21.46
1600.010;-8.31;-63.97;-63.77;-63.37;-21.44
1600.020;-8.32;-63.96;-63.75;-63.36;-21.44
1600.030;-8.32;-63.96;-63.75;-63.36;-21.45
1600.040;-8.32;-63.96;-63.75;-63.36;-21.45
