WL; Output[dBm]; Det1_IL[dB]; Det2_IL[dB]; Det4_IL[dB]; Det3_IL
1580.290;-7.31;-64.82;-64.61;-64.23;-21.45
1580.300;-7.30;-64.83;-64.62;-64.24;-21.47
1580.310;-7.26;-64.87;-64.66;-64.28;-21.45
1580.320;-7.28;-64.86;-64.64;-64.26;-21.49
1580.330;-7.28;-64.86;-64.64;-64.26;-21.47
1580.340;-7.28;-64.86;-64.64;-64.26;-21.47
1580.350;-7.28;-64.85;-64.63;-64.25;-21.44
1580.360;-7.28;-64.85;-64.64;-64.25;-21.46
1580.370;-7.28;-64.86;-64.64;-64.26;-21.44
1580.380;-7.29;-64.84;-64.63;-64.24;-21.46
1580.390;-7.29;-64.84;-64.63;-64.24;-21.41
1580.400;-7.26;-64.88;-64.66;-64.28;-21.46
1580.410;-7.28;-64.86;-64.64;-64.26;-21.41
1580.420;-7.28;-64.86;-64.64;-64.26;-21.42
1580.430;-7.27;-64.87;-64.65;-64.27;-21.41
1580.440;-7.27;-64.87;-64.65;-64.27;-21.42
1580.450;-7.28;-64.86;-64.65;-64.26;-21.41
1580.460;-7.29;-64.84;-64.63;-64.24;-21.43
1580.470;-7.29;-64.84;-64.63;-64.24;-21.39
1580.480;-7.29;-64.84;-64.63;-64.24;-21.39
1580.490;-7.28;-64.86;-64.64;-64.25;-21.39
1580.500;-7.29;-64.84;-64.63;-64.24;-21.39
1580.510;-7.29;-64.85;-64.64;-64.25;-21.40
1580.520;-7.29;-64.85;-64.64;-64.25;-21.40
1580.530;-7.31;-64.83;-64.62;-64.23;-21.38
1580.540;-7.31;-64.82;-64.61;-64.22;-21.38
1580.550;-7.29;-64.84;-64.63;-64.24;-21.34
1580.560;-7.31;-64.82;-64.61;-64.22;-21.38
1580.570;-7.31;-64.82;-64.61;-64.22;-21.37
1580.580;-7.31;-64.82;-64.61;-64.22;-21.33
1580.590;-7.32;-64.82;-64.60;-64.21;-21.32
1580.600;-7.32;-64.82;-64.60;-64.21;-21.34
1580.610;-7.31;-64.83;-64.61;-64.22;-21.32
1580.620;-7.31;-64.83;-64.61;-64.22;-21.36
1580.630;-7.31;-64.83;-64.61;-64.22;-21.33
1580.640;-7.31;-64.83;-64.61;-64.22;-21.32
1580.650;-7.32;-64.82;-64.61;-64.22;-21.31
1580.660;-7.33;-64.81;-64.59;-64.20;-21.34
1580.670;-7.32;-64.82;-64.60;-64.21;-21.33
1580.680;-7.32;-64.82;-64.60;-64.21;-21.33
1580.690;-7.33;-64.81;-64.60;-64.20;-21.30
1580.700;-7.32;-64.82;-64.61;-64.22;-21.32
1580.710;-7.31;-64.83;-64.61;-64.22;-21.31
1580.720;-7.33;-64.81;-64.60;-64.20;-21.31
1580.730;-7.33;-64.81;-64.60;-64.20;-21.29
1580.740;-7.34;-64.80;-64.59;-64.20;-21.27
1580.750;-7.35;-64.79;-64.58;-64.18;-21.27
1580.760;-7.35;-64.79;-64.58;-64.18;-21.29
1580.770;-7.36;-64.78;-64.57;-64.17;-21.26
1580.780;-7.35;-64.79;-64.58;-64.18;-21.28
1580.790;-7.33;-64.81;-64.60;-64.20;-21.26
1580.800;-7.35;-64.79;-64.58;-64.18;-21.27
1580.810;-7.36;-64.78;-64.56;-64.17;-21.24
1580.820;-7.35;-64.79;-64.58;-64.18;-21.25
1580.830;-7.36;-64.78;-64.57;-64.18;-21.24
1580.840;-7.38;-64.76;-64.55;-64.15;-21.24
1580.850;-7.37;-64.77;-64.56;-64.16;-21.21
1580.860;-7.35;-64.79;-64.58;-64.18;-21.25
1580.870;-7.35;-64.79;-64.58;-64.18;-21.20
1580.880;-7.35;-64.80;-64.58;-64.19;-21.25
1580.890;-7.33;-64.81;-64.60;-64.20;-21.22
1580.900;-7.35;-64.79;-64.58;-64.18;-21.21
1580.910;-7.33;-64.81;-64.60;-64.20;-21.21
1580.920;-7.33;-64.81;-64.60;-64.20;-21.22
1580.930;-7.34;-64.81;-64.59;-64.20;-21.20
1580.940;-7.32;-64.83;-64.62;-64.22;-21.23
1580.950;-7.35;-64.80;-64.58;-64.19;-21.17
1580.960;-7.35;-64.80;-64.58;-64.19;-21.22
1580.970;-7.33;-64.82;-64.60;-64.21;-21.19
1580.980;-7.32;-64.82;-64.61;-64.21;-21.20
1580.990;-7.34;-64.81;-64.59;-64.19;-21.19
1581.000;-7.33;-64.82;-64.60;-64.20;-21.19
1581.010;-7.33;-64.82;-64.60;-64.20;-21.17
1581.020;-7.33;-64.82;-64.60;-64.20;-21.21
1581.030;-7.37;-64.78;-64.57;-64.17;-21.15
1581.040;-7.35;-64.80;-64.59;-64.19;-21.18
1581.050;-7.33;-64.81;-64.60;-64.20;-21.16
1581.060;-7.35;-64.80;-64.58;-64.18;-21.16
1581.070;-7.36;-64.79;-64.58;-64.18;-21.13
1581.080;-7.37;-64.78;-64.57;-64.17;-21.14
1581.090;-7.35;-64.79;-64.58;-64.18;-21.13
1581.100;-7.36;-64.78;-64.57;-64.17;-21.14
1581.110;-7.39;-64.76;-64.55;-64.15;-21.10
1581.120;-7.37;-64.78;-64.57;-64.17;-21.15
1581.130;-7.34;-64.81;-64.59;-64.20;-21.10
1581.140;-7.36;-64.78;-64.57;-64.17;-21.12
1581.150;-7.35;-64.80;-64.58;-64.18;-21.12
1581.160;-7.35;-64.80;-64.58;-64.18;-21.12
1581.170;-7.36;-64.78;-64.57;-64.17;-21.12
1581.180;-7.34;-64.81;-64.59;-64.20;-21.14
1581.190;-7.31;-64.83;-64.62;-64.22;-21.10
1581.200;-7.33;-64.81;-64.60;-64.20;-21.15
1581.210;-7.35;-64.80;-64.59;-64.19;-21.11
1581.220;-7.34;-64.81;-64.59;-64.20;-21.10
1581.230;-7.36;-64.79;-64.57;-64.18;-21.10
1581.240;-7.36;-64.79;-64.57;-64.18;-21.11
1581.250;-7.35;-64.80;-64.58;-64.19;-21.08
1581.260;-7.36;-64.78;-64.57;-64.17;-21.10
1581.270;-7.37;-64.78;-64.56;-64.17;-21.06
1581.280;-7.35;-64.79;-64.58;-64.19;-21.13
1581.290;-7.35;-64.79;-64.58;-64.18;-21.06
1581.300;-7.37;-64.78;-64.56;-64.17;-21.06
1581.310;-7.37;-64.78;-64.56;-64.17;-21.06
1581.320;-7.37;-64.78;-64.56;-64.17;-21.07
1581.330;-7.37;-64.78;-64.56;-64.17;-21.08
1581.340;-7.37;-64.78;-64.56;-64.17;-21.10
1581.350;-7.35;-64.79;-64.58;-64.18;-21.06
1581.360;-7.40;-64.74;-64.52;-64.13;-21.07
1581.370;-7.38;-64.76;-64.55;-64.15;-21.03
1581.380;-7.37;-64.77;-64.56;-64.16;-21.07
1581.390;-7.37;-64.77;-64.56;-64.16;-21.07
1581.400;-7.37;-64.77;-64.56;-64.17;-21.07
1581.410;-7.39;-64.76;-64.54;-64.15;-21.04
1581.420;-7.40;-64.74;-64.53;-64.13;-21.05
1581.430;-7.39;-64.75;-64.54;-64.15;-21.00
1581.440;-7.39;-64.75;-64.54;-64.15;-21.02
1581.450;-7.40;-64.74;-64.53;-64.13;-21.03
1581.460;-7.39;-64.75;-64.54;-64.14;-21.02
1581.470;-7.40;-64.74;-64.52;-64.13;-21.00
1581.480;-7.38;-64.76;-64.54;-64.15;-21.04
1581.490;-7.38;-64.76;-64.55;-64.16;-21.04
1581.500;-7.39;-64.75;-64.54;-64.15;-21.02
1581.510;-7.40;-64.74;-64.52;-64.13;-20.98
1581.520;-7.40;-64.74;-64.52;-64.13;-21.00
1581.530;-7.39;-64.75;-64.54;-64.15;-21.01
1581.540;-7.41;-64.73;-64.52;-64.13;-21.00
1581.550;-7.42;-64.72;-64.51;-64.12;-20.98
1581.560;-7.41;-64.73;-64.51;-64.12;-20.98
1581.570;-7.44;-64.70;-64.49;-64.10;-20.97
1581.580;-7.40;-64.74;-64.53;-64.14;-20.99
1581.590;-7.40;-64.74;-64.52;-64.13;-20.96
1581.600;-7.42;-64.72;-64.50;-64.11;-20.98
1581.610;-7.44;-64.70;-64.49;-64.10;-20.97
1581.620;-7.41;-64.72;-64.51;-64.12;-20.96
1581.630;-7.44;-64.70;-64.48;-64.09;-20.96
1581.640;-7.43;-64.71;-64.49;-64.10;-20.97
1581.650;-7.44;-64.70;-64.49;-64.10;-20.94
1581.660;-7.46;-64.68;-64.47;-64.08;-20.95
1581.670;-7.44;-64.69;-64.48;-64.09;-20.92
1581.680;-7.42;-64.72;-64.50;-64.11;-20.98
1581.690;-7.43;-64.71;-64.50;-64.11;-20.97
1581.700;-7.45;-64.69;-64.47;-64.09;-20.94
1581.710;-7.43;-64.71;-64.49;-64.11;-20.92
1581.720;-7.45;-64.69;-64.47;-64.09;-20.93
1581.730;-7.45;-64.69;-64.47;-64.09;-20.94
1581.740;-7.44;-64.70;-64.48;-64.10;-20.93
1581.750;-7.44;-64.70;-64.48;-64.10;-20.90
1581.760;-7.42;-64.71;-64.50;-64.11;-20.92
1581.770;-7.44;-64.70;-64.48;-64.10;-20.91
1581.780;-7.44;-64.70;-64.48;-64.10;-20.89
1581.790;-7.43;-64.70;-64.49;-64.10;-20.92
1581.800;-7.42;-64.71;-64.50;-64.11;-20.90
1581.810;-7.43;-64.70;-64.49;-64.10;-20.89
1581.820;-7.44;-64.69;-64.48;-64.10;-20.89
1581.830;-7.43;-64.71;-64.50;-64.11;-20.86
1581.840;-7.46;-64.68;-64.46;-64.08;-20.86
1581.850;-7.44;-64.69;-64.48;-64.10;-20.86
1581.860;-7.44;-64.70;-64.48;-64.10;-20.86
1581.870;-7.42;-64.71;-64.50;-64.11;-20.88
1581.880;-7.44;-64.69;-64.48;-64.10;-20.88
1581.890;-7.43;-64.71;-64.50;-64.11;-20.85
1581.900;-7.43;-64.70;-64.49;-64.11;-20.87
1581.910;-7.44;-64.70;-64.48;-64.10;-20.85
1581.920;-7.42;-64.71;-64.50;-64.12;-20.86
1581.930;-7.46;-64.68;-64.46;-64.08;-20.86
1581.940;-7.45;-64.69;-64.48;-64.09;-20.85
1581.950;-7.45;-64.68;-64.47;-64.09;-20.85
1581.960;-7.45;-64.69;-64.47;-64.09;-20.85
1581.970;-7.43;-64.71;-64.50;-64.11;-20.86
1581.980;-7.39;-64.75;-64.53;-64.15;-20.87
1581.990;-7.42;-64.72;-64.51;-64.12;-20.85
1582.000;-7.44;-64.70;-64.48;-64.10;-20.88
1582.010;-7.41;-64.73;-64.52;-64.13;-20.86
1582.020;-7.44;-64.70;-64.49;-64.10;-20.85
1582.030;-7.43;-64.71;-64.49;-64.11;-20.86
1582.040;-7.43;-64.71;-64.49;-64.11;-20.84
1582.050;-7.41;-64.73;-64.51;-64.13;-20.85
1582.060;-7.44;-64.70;-64.48;-64.10;-20.84
1582.070;-7.43;-64.71;-64.49;-64.11;-20.83
1582.080;-7.44;-64.70;-64.48;-64.10;-20.84
1582.090;-7.42;-64.72;-64.50;-64.12;-20.86
1582.100;-7.43;-64.72;-64.50;-64.11;-20.84
1582.110;-7.44;-64.71;-64.49;-64.11;-20.84
1582.120;-7.43;-64.71;-64.49;-64.11;-20.84
1582.130;-7.43;-64.71;-64.49;-64.11;-20.83
1582.140;-7.44;-64.71;-64.49;-64.11;-20.82
1582.150;-7.46;-64.69;-64.47;-64.09;-20.81
1582.160;-7.44;-64.70;-64.48;-64.10;-20.84
1582.170;-7.44;-64.71;-64.49;-64.10;-20.81
1582.180;-7.43;-64.72;-64.50;-64.12;-20.83
1582.190;-7.44;-64.71;-64.48;-64.10;-20.82
1582.200;-7.45;-64.70;-64.48;-64.09;-20.82
1582.210;-7.46;-64.69;-64.47;-64.08;-20.81
1582.220;-7.46;-64.69;-64.47;-64.08;-20.79
1582.230;-7.45;-64.70;-64.48;-64.10;-20.80
1582.240;-7.46;-64.69;-64.47;-64.09;-20.79
1582.250;-7.46;-64.69;-64.47;-64.09;-20.81
1582.260;-7.43;-64.72;-64.50;-64.11;-20.82
1582.270;-7.46;-64.69;-64.47;-64.08;-20.80
1582.280;-7.46;-64.69;-64.47;-64.08;-20.80
1582.290;-7.45;-64.70;-64.48;-64.09;-20.81
1582.300;-7.47;-64.68;-64.46;-64.08;-20.81
1582.310;-7.46;-64.69;-64.46;-64.08;-20.79
1582.320;-7.46;-64.69;-64.47;-64.08;-20.81
1582.330;-7.46;-64.69;-64.47;-64.08;-20.83
1582.340;-7.46;-64.69;-64.47;-64.08;-20.78
1582.350;-7.48;-64.67;-64.45;-64.07;-20.81
1582.360;-7.47;-64.68;-64.46;-64.07;-20.78
1582.370;-7.46;-64.69;-64.47;-64.09;-20.79
1582.380;-7.46;-64.69;-64.47;-64.09;-20.80
1582.390;-7.47;-64.68;-64.45;-64.07;-20.80
1582.400;-7.48;-64.68;-64.45;-64.07;-20.78
1582.410;-7.48;-64.68;-64.45;-64.07;-20.79
1582.420;-7.51;-64.64;-64.42;-64.03;-20.75
1582.430;-7.50;-64.65;-64.43;-64.04;-20.79
1582.440;-7.51;-64.65;-64.42;-64.04;-20.76
1582.450;-7.51;-64.65;-64.42;-64.04;-20.78
1582.460;-7.50;-64.65;-64.43;-64.04;-20.77
1582.470;-7.47;-64.69;-64.46;-64.08;-20.77
1582.480;-7.51;-64.65;-64.42;-64.04;-20.76
1582.490;-7.52;-64.64;-64.42;-64.03;-20.78
1582.500;-7.50;-64.66;-64.43;-64.05;-20.76
1582.510;-7.49;-64.66;-64.44;-64.05;-20.79
1582.520;-7.50;-64.66;-64.43;-64.05;-20.76
1582.530;-7.53;-64.63;-64.41;-64.02;-20.76
1582.540;-7.52;-64.64;-64.42;-64.03;-20.75
1582.550;-7.53;-64.63;-64.40;-64.02;-20.74
1582.560;-7.52;-64.64;-64.41;-64.03;-20.74
1582.570;-7.52;-64.64;-64.42;-64.03;-20.76
1582.580;-7.50;-64.66;-64.43;-64.05;-20.74
1582.590;-7.51;-64.65;-64.42;-64.04;-20.77
1582.600;-7.50;-64.66;-64.43;-64.05;-20.74
1582.610;-7.52;-64.64;-64.41;-64.03;-20.76
1582.620;-7.51;-64.65;-64.42;-64.04;-20.76
1582.630;-7.52;-64.64;-64.41;-64.03;-20.74
1582.640;-7.53;-64.63;-64.40;-64.02;-20.74
1582.650;-7.52;-64.65;-64.42;-64.03;-20.76
1582.660;-7.48;-64.68;-64.45;-64.07;-20.70
1582.670;-7.53;-64.64;-64.41;-64.02;-20.72
1582.680;-7.51;-64.66;-64.43;-64.04;-20.71
1582.690;-7.53;-64.64;-64.41;-64.02;-20.71
1582.700;-7.53;-64.64;-64.41;-64.02;-20.71
1582.710;-7.53;-64.63;-64.40;-64.02;-20.72
1582.720;-7.53;-64.63;-64.40;-64.02;-20.71
1582.730;-7.53;-64.63;-64.40;-64.02;-20.72
1582.740;-7.53;-64.63;-64.40;-64.02;-20.69
1582.750;-7.52;-64.65;-64.42;-64.03;-20.73
1582.760;-7.53;-64.63;-64.40;-64.02;-20.68
1582.770;-7.53;-64.64;-64.41;-64.03;-20.72
1582.780;-7.53;-64.64;-64.41;-64.03;-20.72
1582.790;-7.53;-64.63;-64.40;-64.02;-20.72
1582.800;-7.55;-64.62;-64.39;-64.00;-20.71
1582.810;-7.52;-64.65;-64.42;-64.03;-20.72
1582.820;-7.53;-64.63;-64.40;-64.02;-20.73
1582.830;-7.53;-64.63;-64.40;-64.02;-20.75
1582.840;-7.53;-64.63;-64.40;-64.02;-20.70
1582.850;-7.53;-64.63;-64.40;-64.02;-20.72
1582.860;-7.53;-64.63;-64.40;-64.02;-20.72
1582.870;-7.53;-64.63;-64.40;-64.02;-20.73
1582.880;-7.53;-64.63;-64.40;-64.02;-20.71
1582.890;-7.53;-64.63;-64.40;-64.02;-20.72
1582.900;-7.53;-64.63;-64.40;-64.02;-20.71
1582.910;-7.55;-64.61;-64.39;-64.00;-20.74
1582.920;-7.55;-64.62;-64.39;-64.01;-20.71
1582.930;-7.54;-64.62;-64.40;-64.01;-20.72
1582.940;-7.55;-64.61;-64.39;-64.00;-20.73
1582.950;-7.55;-64.61;-64.39;-64.00;-20.73
1582.960;-7.55;-64.61;-64.39;-64.00;-20.70
1582.970;-7.54;-64.63;-64.40;-64.02;-20.71
1582.980;-7.55;-64.61;-64.39;-64.00;-20.67
1582.990;-7.55;-64.61;-64.39;-64.00;-20.69
1583.000;-7.56;-64.61;-64.38;-64.00;-20.71
1583.010;-7.57;-64.59;-64.37;-63.99;-20.71
1583.020;-7.56;-64.60;-64.38;-63.99;-20.69
1583.030;-7.55;-64.61;-64.39;-64.00;-20.69
1583.040;-7.55;-64.61;-64.39;-64.00;-20.68
1583.050;-7.54;-64.63;-64.40;-64.02;-20.70
1583.060;-7.53;-64.63;-64.41;-64.02;-20.68
1583.070;-7.55;-64.61;-64.39;-64.01;-20.71
1583.080;-7.54;-64.63;-64.40;-64.02;-20.66
1583.090;-7.55;-64.61;-64.39;-64.01;-20.68
1583.100;-7.55;-64.61;-64.39;-64.01;-20.67
1583.110;-7.55;-64.61;-64.39;-64.01;-20.68
1583.120;-7.54;-64.62;-64.40;-64.02;-20.66
1583.130;-7.56;-64.60;-64.38;-64.00;-20.69
1583.140;-7.55;-64.61;-64.39;-64.01;-20.66
1583.150;-7.54;-64.63;-64.41;-64.02;-20.67
1583.160;-7.55;-64.61;-64.39;-64.01;-20.65
1583.170;-7.56;-64.61;-64.39;-64.00;-20.68
1583.180;-7.56;-64.60;-64.38;-64.00;-20.64
1583.190;-7.57;-64.59;-64.37;-63.99;-20.64
1583.200;-7.59;-64.58;-64.35;-63.97;-20.63
1583.210;-7.58;-64.59;-64.37;-63.99;-20.64
1583.220;-7.60;-64.56;-64.34;-63.96;-20.61
1583.230;-7.59;-64.57;-64.36;-63.97;-20.68
1583.240;-7.61;-64.56;-64.34;-63.96;-20.59
1583.250;-7.59;-64.57;-64.35;-63.97;-20.61
1583.260;-7.60;-64.56;-64.34;-63.96;-20.60
1583.270;-7.59;-64.58;-64.36;-63.97;-20.63
1583.280;-7.60;-64.56;-64.35;-63.96;-20.62
1583.290;-7.61;-64.56;-64.34;-63.95;-20.60
1583.300;-7.59;-64.57;-64.35;-63.97;-20.59
1583.310;-7.61;-64.56;-64.34;-63.96;-20.64
1583.320;-7.61;-64.56;-64.34;-63.96;-20.59
1583.330;-7.59;-64.57;-64.35;-63.97;-20.60
1583.340;-7.61;-64.56;-64.34;-63.96;-20.57
1583.350;-7.60;-64.57;-64.35;-63.96;-20.60
1583.360;-7.59;-64.58;-64.36;-63.97;-20.58
1583.370;-7.60;-64.56;-64.35;-63.96;-20.60
1583.380;-7.61;-64.56;-64.34;-63.96;-20.59
1583.390;-7.61;-64.56;-64.34;-63.96;-20.59
1583.400;-7.61;-64.56;-64.34;-63.96;-20.55
1583.410;-7.61;-64.55;-64.34;-63.95;-20.58
1583.420;-7.62;-64.54;-64.33;-63.94;-20.56
1583.430;-7.61;-64.56;-64.34;-63.96;-20.59
1583.440;-7.61;-64.56;-64.34;-63.96;-20.56
1583.450;-7.60;-64.57;-64.35;-63.97;-20.58
1583.460;-7.60;-64.56;-64.35;-63.96;-20.53
1583.470;-7.61;-64.56;-64.34;-63.96;-20.58
1583.480;-7.63;-64.54;-64.32;-63.94;-20.52
1583.490;-7.62;-64.55;-64.33;-63.95;-20.53
1583.500;-7.65;-64.51;-64.30;-63.91;-20.51
1583.510;-7.63;-64.54;-64.32;-63.94;-20.53
1583.520;-7.65;-64.52;-64.31;-63.92;-20.50
1583.530;-7.66;-64.50;-64.29;-63.90;-20.52
1583.540;-7.64;-64.53;-64.32;-63.93;-20.51
1583.550;-7.63;-64.54;-64.33;-63.94;-20.53
1583.560;-7.66;-64.50;-64.29;-63.90;-20.48
1583.570;-7.65;-64.52;-64.31;-63.92;-20.51
1583.580;-7.65;-64.51;-64.30;-63.92;-20.47
1583.590;-7.66;-64.51;-64.30;-63.91;-20.49
1583.600;-7.65;-64.51;-64.30;-63.91;-20.47
1583.610;-7.66;-64.50;-64.29;-63.90;-20.46
1583.620;-7.66;-64.50;-64.29;-63.90;-20.43
1583.630;-7.65;-64.52;-64.30;-63.92;-20.49
1583.640;-7.61;-64.56;-64.34;-63.96;-20.44
1583.650;-7.63;-64.54;-64.32;-63.94;-20.47
1583.660;-7.64;-64.53;-64.32;-63.93;-20.45
1583.670;-7.62;-64.54;-64.33;-63.95;-20.49
1583.680;-7.65;-64.51;-64.30;-63.91;-20.49
1583.690;-7.65;-64.51;-64.30;-63.92;-20.47
1583.700;-7.65;-64.52;-64.31;-63.92;-20.45
1583.710;-7.65;-64.52;-64.31;-63.92;-20.46
1583.720;-7.65;-64.52;-64.31;-63.92;-20.46
1583.730;-7.63;-64.54;-64.33;-63.94;-20.44
1583.740;-7.65;-64.52;-64.31;-63.92;-20.44
1583.750;-7.65;-64.52;-64.31;-63.92;-20.43
1583.760;-7.64;-64.53;-64.32;-63.93;-20.44
1583.770;-7.65;-64.52;-64.31;-63.92;-20.44
1583.780;-7.65;-64.51;-64.30;-63.92;-20.43
1583.790;-7.62;-64.55;-64.34;-63.95;-20.45
1583.800;-7.64;-64.52;-64.31;-63.93;-20.43
1583.810;-7.64;-64.52;-64.31;-63.92;-20.42
1583.820;-7.63;-64.54;-64.32;-63.94;-20.40
1583.830;-7.65;-64.52;-64.31;-63.92;-20.41
1583.840;-7.64;-64.53;-64.32;-63.93;-20.40
1583.850;-7.65;-64.52;-64.31;-63.92;-20.37
1583.860;-7.65;-64.51;-64.30;-63.92;-20.35
1583.870;-7.66;-64.51;-64.29;-63.91;-20.38
1583.880;-7.66;-64.50;-64.29;-63.90;-20.37
1583.890;-7.66;-64.50;-64.29;-63.90;-20.38
1583.900;-7.68;-64.49;-64.28;-63.89;-20.38
1583.910;-7.65;-64.52;-64.31;-63.92;-20.37
1583.920;-7.65;-64.52;-64.31;-63.92;-20.36
1583.930;-7.64;-64.53;-64.32;-63.93;-20.36
1583.940;-7.64;-64.53;-64.32;-63.93;-20.36
1583.950;-7.65;-64.52;-64.31;-63.92;-20.35
1583.960;-7.66;-64.50;-64.29;-63.91;-20.32
1583.970;-7.65;-64.52;-64.31;-63.92;-20.34
1583.980;-7.65;-64.52;-64.31;-63.92;-20.33
1583.990;-7.66;-64.50;-64.29;-63.90;-20.33
1584.000;-7.66;-64.51;-64.30;-63.91;-20.34
1584.010;-7.65;-64.51;-64.30;-63.92;-20.33
1584.020;-7.64;-64.52;-64.31;-63.93;-20.34
1584.030;-7.63;-64.54;-64.33;-63.94;-20.35
1584.040;-7.66;-64.51;-64.30;-63.91;-20.30
1584.050;-7.66;-64.50;-64.29;-63.90;-20.32
1584.060;-7.66;-64.50;-64.29;-63.90;-20.31
1584.070;-7.67;-64.50;-64.29;-63.90;-20.31
1584.080;-7.69;-64.48;-64.27;-63.88;-20.31
1584.090;-7.69;-64.48;-64.27;-63.88;-20.30
1584.100;-7.67;-64.49;-64.28;-63.90;-20.29
1584.110;-7.68;-64.48;-64.27;-63.89;-20.28
1584.120;-7.68;-64.48;-64.27;-63.89;-20.29
1584.130;-7.68;-64.48;-64.27;-63.89;-20.29
1584.140;-7.70;-64.47;-64.26;-63.87;-20.27
1584.150;-7.68;-64.48;-64.27;-63.89;-20.28
1584.160;-7.68;-64.48;-64.27;-63.89;-20.29
1584.170;-7.68;-64.48;-64.27;-63.89;-20.29
1584.180;-7.69;-64.47;-64.27;-63.88;-20.28
1584.190;-7.70;-64.47;-64.26;-63.87;-20.27
1584.200;-7.73;-64.44;-64.23;-63.84;-20.25
1584.210;-7.74;-64.43;-64.22;-63.83;-20.24
1584.220;-7.72;-64.45;-64.24;-63.85;-20.26
1584.230;-7.68;-64.48;-64.27;-63.89;-20.26
1584.240;-7.70;-64.47;-64.26;-63.87;-20.27
1584.250;-7.69;-64.48;-64.27;-63.88;-20.25
1584.260;-7.70;-64.47;-64.26;-63.87;-20.26
1584.270;-7.70;-64.47;-64.26;-63.87;-20.25
1584.280;-7.71;-64.45;-64.24;-63.86;-20.22
1584.290;-7.72;-64.45;-64.24;-63.85;-20.23
1584.300;-7.70;-64.46;-64.26;-63.87;-20.24
1584.310;-7.70;-64.47;-64.26;-63.87;-20.20
1584.320;-7.70;-64.46;-64.25;-63.87;-20.23
1584.330;-7.71;-64.45;-64.24;-63.86;-20.20
1584.340;-7.69;-64.47;-64.26;-63.88;-20.23
1584.350;-7.71;-64.46;-64.25;-63.86;-20.21
1584.360;-7.74;-64.43;-64.22;-63.83;-20.20
1584.370;-7.74;-64.43;-64.22;-63.83;-20.20
1584.380;-7.69;-64.48;-64.27;-63.88;-20.22
1584.390;-7.75;-64.41;-64.20;-63.82;-20.19
1584.400;-7.74;-64.43;-64.22;-63.83;-20.21
1584.410;-7.74;-64.43;-64.22;-63.83;-20.16
1584.420;-7.75;-64.41;-64.20;-63.82;-20.18
1584.430;-7.74;-64.43;-64.22;-63.83;-20.18
1584.440;-7.74;-64.43;-64.22;-63.83;-20.18
1584.450;-7.75;-64.41;-64.21;-63.82;-20.18
1584.460;-7.74;-64.43;-64.22;-63.83;-20.22
1584.470;-7.77;-64.40;-64.19;-63.80;-20.17
1584.480;-7.75;-64.41;-64.21;-63.82;-20.20
1584.490;-7.75;-64.41;-64.21;-63.82;-20.18
1584.500;-7.75;-64.41;-64.21;-63.82;-20.19
1584.510;-7.75;-64.41;-64.21;-63.82;-20.19
1584.520;-7.74;-64.42;-64.22;-63.83;-20.20
1584.530;-7.74;-64.43;-64.22;-63.83;-20.19
1584.540;-7.74;-64.43;-64.22;-63.83;-20.22
1584.550;-7.74;-64.43;-64.22;-63.83;-20.19
1584.560;-7.74;-64.43;-64.22;-63.83;-20.22
1584.570;-7.75;-64.42;-64.21;-63.82;-20.18
1584.580;-7.75;-64.42;-64.21;-63.82;-20.21
1584.590;-7.74;-64.43;-64.23;-63.83;-20.21
1584.600;-7.74;-64.43;-64.22;-63.82;-20.21
1584.610;-7.75;-64.42;-64.21;-63.82;-20.18
1584.620;-7.74;-64.43;-64.22;-63.83;-20.20
1584.630;-7.75;-64.42;-64.21;-63.82;-20.16
1584.640;-7.75;-64.42;-64.21;-63.82;-20.21
1584.650;-7.74;-64.43;-64.22;-63.83;-20.18
1584.660;-7.75;-64.42;-64.21;-63.82;-20.20
1584.670;-7.75;-64.42;-64.21;-63.82;-20.17
1584.680;-7.74;-64.43;-64.22;-63.82;-20.17
1584.690;-7.75;-64.43;-64.22;-63.82;-20.18
1584.700;-7.75;-64.42;-64.21;-63.82;-20.17
1584.710;-7.75;-64.42;-64.21;-63.82;-20.16
1584.720;-7.74;-64.44;-64.23;-63.83;-20.17
1584.730;-7.75;-64.42;-64.21;-63.82;-20.16
1584.740;-7.75;-64.42;-64.21;-63.82;-20.18
1584.750;-7.75;-64.42;-64.21;-63.82;-20.15
1584.760;-7.75;-64.43;-64.22;-63.82;-20.18
1584.770;-7.75;-64.42;-64.21;-63.81;-20.17
1584.780;-7.75;-64.43;-64.22;-63.82;-20.17
1584.790;-7.76;-64.41;-64.20;-63.81;-20.16
1584.800;-7.74;-64.43;-64.22;-63.83;-20.17
1584.810;-7.75;-64.42;-64.21;-63.82;-20.14
1584.820;-7.75;-64.42;-64.21;-63.82;-20.16
1584.830;-7.74;-64.43;-64.22;-63.82;-20.17
1584.840;-7.76;-64.41;-64.20;-63.80;-20.15
1584.850;-7.75;-64.42;-64.21;-63.82;-20.15
1584.860;-7.75;-64.42;-64.21;-63.82;-20.15
1584.870;-7.74;-64.44;-64.22;-63.83;-20.13
1584.880;-7.77;-64.41;-64.20;-63.80;-20.14
1584.890;-7.75;-64.42;-64.21;-63.82;-20.09
1584.900;-7.75;-64.42;-64.21;-63.82;-20.15
1584.910;-7.76;-64.42;-64.21;-63.81;-20.10
1584.920;-7.77;-64.41;-64.20;-63.80;-20.14
