WL; Output[dBm]; Det1_IL[dB]; Det2_IL[dB]; Det4_IL[dB]; Det3_IL
1604.440;-7.66;-64.64;-64.43;-64.06;-40.19
1604.450;-7.68;-64.62;-64.41;-64.04;-40.21
1604.460;-7.68;-64.62;-64.41;-64.04;-40.30
1604.470;-7.68;-64.62;-64.41;-64.04;-40.28
1604.480;-7.68;-64.62;-64.41;-64.04;-40.23
1604.490;-7.67;-64.64;-64.42;-64.06;-40.19
1604.500;-7.65;-64.65;-64.44;-64.07;-40.22
1604.510;-7.66;-64.64;-64.43;-64.06;-40.16
1604.520;-7.66;-64.64;-64.43;-64.06;-40.10
1604.530;-7.66;-64.64;-64.43;-64.06;-40.15
1604.540;-7.66;-64.64;-64.43;-64.06;-40.13
1604.550;-7.66;-64.64;-64.43;-64.06;-40.10
1604.560;-7.68;-64.63;-64.41;-64.05;-40.12
1604.570;-7.68;-64.63;-64.41;-64.05;-40.04
1604.580;-7.68;-64.63;-64.41;-64.05;-40.16
1604.590;-7.68;-64.63;-64.42;-64.05;-40.10
1604.600;-7.66;-64.64;-64.43;-64.07;-40.14
1604.610;-7.66;-64.64;-64.43;-64.07;-40.09
1604.620;-7.66;-64.65;-64.43;-64.07;-40.09
1604.630;-7.66;-64.65;-64.43;-64.07;-40.14
1604.640;-7.66;-64.65;-64.43;-64.07;-40.16
1604.650;-7.66;-64.65;-64.43;-64.07;-40.08
1604.660;-7.66;-64.65;-64.43;-64.07;-40.14
1604.670;-7.66;-64.65;-64.43;-64.07;-40.03
1604.680;-7.68;-64.63;-64.42;-64.05;-40.07
1604.690;-7.66;-64.65;-64.43;-64.07;-40.10
1604.700;-7.66;-64.65;-64.43;-64.07;-40.08
1604.710;-7.65;-64.66;-64.44;-64.08;-40.11
1604.720;-7.65;-64.66;-64.45;-64.08;-40.05
1604.730;-7.67;-64.64;-64.42;-64.06;-39.99
1604.740;-7.66;-64.65;-64.43;-64.07;-39.99
1604.750;-7.66;-64.65;-64.43;-64.07;-40.00
1604.760;-7.66;-64.65;-64.43;-64.07;-39.92
1604.770;-7.68;-64.63;-64.42;-64.05;-40.01
1604.780;-7.66;-64.65;-64.43;-64.07;-39.90
1604.790;-7.66;-64.65;-64.43;-64.07;-39.88
1604.800;-7.66;-64.65;-64.43;-64.07;-39.92
1604.810;-7.66;-64.65;-64.43;-64.07;-39.96
1604.820;-7.66;-64.66;-64.44;-64.08;-39.99
1604.830;-7.65;-64.67;-64.45;-64.09;-39.95
1604.840;-7.66;-64.66;-64.44;-64.08;-39.98
1604.850;-7.65;-64.66;-64.44;-64.08;-40.01
1604.860;-7.66;-64.66;-64.44;-64.08;-39.87
1604.870;-7.66;-64.65;-64.43;-64.07;-39.94
1604.880;-7.63;-64.68;-64.47;-64.10;-39.99
1604.890;-7.65;-64.67;-64.45;-64.09;-39.92
1604.900;-7.63;-64.69;-64.47;-64.11;-39.87
1604.910;-7.65;-64.67;-64.45;-64.09;-39.99
1604.920;-7.65;-64.67;-64.45;-64.08;-39.97
1604.930;-7.67;-64.65;-64.43;-64.06;-40.01
1604.940;-7.68;-64.63;-64.42;-64.05;-40.02
1604.950;-7.66;-64.65;-64.44;-64.07;-40.10
1604.960;-7.66;-64.66;-64.44;-64.08;-40.05
1604.970;-7.66;-64.65;-64.43;-64.07;-40.06
1604.980;-7.65;-64.67;-64.45;-64.09;-40.08
1604.990;-7.66;-64.65;-64.44;-64.07;-40.08
1605.000;-7.66;-64.65;-64.43;-64.07;-40.06
1605.010;-7.66;-64.65;-64.44;-64.07;-40.05
1605.020;-7.65;-64.67;-64.45;-64.09;-40.12
1605.030;-7.65;-64.67;-64.45;-64.09;-40.12
1605.040;-7.66;-64.66;-64.44;-64.08;-40.15
1605.050;-7.66;-64.66;-64.44;-64.07;-40.15
1605.060;-7.67;-64.65;-64.43;-64.06;-40.12
1605.070;-7.65;-64.67;-64.45;-64.08;-40.10
1605.080;-7.66;-64.66;-64.44;-64.08;-40.16
1605.090;-7.65;-64.67;-64.45;-64.09;-40.11
1605.100;-7.65;-64.67;-64.45;-64.09;-40.15
1605.110;-7.66;-64.65;-64.44;-64.07;-40.11
1605.120;-7.66;-64.65;-64.44;-64.07;-40.11
1605.130;-7.66;-64.65;-64.44;-64.07;-40.07
1605.140;-7.66;-64.66;-64.44;-64.08;-40.21
1605.150;-7.65;-64.67;-64.45;-64.09;-40.19
1605.160;-7.66;-64.66;-64.44;-64.08;-40.12
1605.170;-7.66;-64.66;-64.44;-64.08;-40.08
1605.180;-7.66;-64.66;-64.44;-64.07;-40.15
1605.190;-7.65;-64.67;-64.45;-64.09;-40.16
1605.200;-7.66;-64.66;-64.44;-64.08;-40.13
1605.210;-7.65;-64.67;-64.45;-64.09;-40.08
1605.220;-7.68;-64.64;-64.42;-64.06;-40.22
1605.230;-7.66;-64.66;-64.44;-64.08;-40.15
1605.240;-7.65;-64.67;-64.45;-64.09;-40.05
1605.250;-7.68;-64.64;-64.42;-64.06;-40.04
1605.260;-7.66;-64.66;-64.44;-64.07;-40.01
1605.270;-7.67;-64.65;-64.43;-64.07;-39.98
1605.280;-7.68;-64.64;-64.42;-64.06;-40.02
1605.290;-7.67;-64.65;-64.43;-64.07;-40.03
1605.300;-7.68;-64.65;-64.42;-64.06;-39.99
1605.310;-7.68;-64.64;-64.42;-64.06;-39.90
1605.320;-7.67;-64.66;-64.44;-64.07;-39.87
1605.330;-7.72;-64.61;-64.38;-64.02;-39.96
1605.340;-7.68;-64.64;-64.42;-64.06;-39.85
1605.350;-7.70;-64.63;-64.40;-64.04;-39.82
1605.360;-7.68;-64.64;-64.42;-64.06;-39.86
1605.370;-7.69;-64.63;-64.41;-64.05;-39.90
1605.380;-7.69;-64.63;-64.41;-64.05;-39.91
1605.390;-7.69;-64.63;-64.41;-64.05;-39.81
1605.400;-7.70;-64.62;-64.40;-64.04;-39.78
1605.410;-7.70;-64.62;-64.40;-64.04;-39.87
1605.420;-7.69;-64.64;-64.42;-64.06;-39.81
1605.430;-7.70;-64.63;-64.40;-64.04;-39.79
1605.440;-7.70;-64.62;-64.40;-64.04;-39.81
1605.450;-7.70;-64.63;-64.40;-64.04;-39.80
1605.460;-7.68;-64.64;-64.42;-64.06;-39.83
1605.470;-7.70;-64.63;-64.40;-64.04;-39.76
1605.480;-7.69;-64.64;-64.41;-64.05;-39.87
1605.490;-7.67;-64.65;-64.43;-64.07;-39.89
1605.500;-7.70;-64.62;-64.40;-64.04;-39.95
1605.510;-7.70;-64.63;-64.41;-64.05;-39.92
1605.520;-7.69;-64.63;-64.41;-64.05;-39.97
1605.530;-7.71;-64.61;-64.39;-64.03;-39.94
1605.540;-7.70;-64.62;-64.40;-64.04;-39.88
1605.550;-7.70;-64.63;-64.40;-64.04;-39.95
1605.560;-7.68;-64.64;-64.42;-64.06;-39.89
1605.570;-7.68;-64.64;-64.42;-64.06;-40.09
1605.580;-7.68;-64.64;-64.42;-64.06;-40.08
1605.590;-7.69;-64.63;-64.41;-64.05;-39.97
1605.600;-7.70;-64.62;-64.40;-64.04;-39.96
1605.610;-7.69;-64.64;-64.41;-64.05;-39.93
1605.620;-7.70;-64.63;-64.40;-64.04;-39.91
1605.630;-7.69;-64.64;-64.42;-64.06;-39.94
1605.640;-7.70;-64.63;-64.41;-64.05;-39.95
1605.650;-7.70;-64.63;-64.40;-64.04;-39.93
1605.660;-7.68;-64.64;-64.42;-64.06;-39.83
1605.670;-7.68;-64.64;-64.42;-64.06;-39.90
1605.680;-7.70;-64.63;-64.41;-64.04;-39.95
1605.690;-7.70;-64.63;-64.41;-64.05;-39.92
1605.700;-7.68;-64.65;-64.42;-64.06;-39.99
1605.710;-7.68;-64.65;-64.42;-64.06;-39.99
1605.720;-7.68;-64.65;-64.42;-64.06;-39.98
1605.730;-7.68;-64.65;-64.42;-64.06;-39.92
1605.740;-7.68;-64.65;-64.42;-64.06;-39.95
1605.750;-7.68;-64.65;-64.42;-64.06;-39.92
1605.760;-7.67;-64.66;-64.44;-64.07;-39.84
1605.770;-7.68;-64.65;-64.43;-64.06;-40.03
1605.780;-7.68;-64.65;-64.42;-64.06;-39.97
1605.790;-7.68;-64.65;-64.42;-64.06;-39.97
1605.800;-7.68;-64.65;-64.42;-64.06;-39.95
1605.810;-7.68;-64.65;-64.43;-64.06;-40.06
1605.820;-7.68;-64.65;-64.43;-64.06;-39.92
1605.830;-7.68;-64.65;-64.43;-64.06;-39.95
1605.840;-7.68;-64.65;-64.43;-64.06;-39.97
1605.850;-7.67;-64.66;-64.44;-64.07;-40.04
1605.860;-7.66;-64.66;-64.44;-64.08;-40.02
1605.870;-7.68;-64.65;-64.43;-64.06;-40.10
1605.880;-7.68;-64.65;-64.43;-64.06;-40.23
1605.890;-7.68;-64.65;-64.43;-64.06;-40.17
1605.900;-7.67;-64.66;-64.44;-64.07;-40.21
1605.910;-7.68;-64.65;-64.43;-64.06;-40.29
1605.920;-7.68;-64.65;-64.43;-64.06;-40.18
1605.930;-7.68;-64.65;-64.43;-64.06;-40.26
1605.940;-7.68;-64.65;-64.43;-64.06;-40.32
1605.950;-7.68;-64.65;-64.43;-64.06;-40.31
1605.960;-7.68;-64.65;-64.43;-64.06;-40.23
1605.970;-7.68;-64.65;-64.43;-64.06;-40.33
1605.980;-7.68;-64.65;-64.43;-64.06;-40.31
1605.990;-7.66;-64.66;-64.45;-64.07;-40.40
1606.000;-7.68;-64.65;-64.43;-64.06;-40.40
1606.010;-7.68;-64.65;-64.43;-64.06;-40.32
1606.020;-7.68;-64.65;-64.43;-64.06;-40.42
1606.030;-7.68;-64.65;-64.43;-64.06;-40.37
1606.040;-7.68;-64.65;-64.43;-64.06;-40.42
1606.050;-7.68;-64.65;-64.43;-64.05;-40.42
1606.060;-7.66;-64.67;-64.45;-64.08;-40.39
1606.070;-7.67;-64.66;-64.44;-64.07;-40.34
1606.080;-7.68;-64.65;-64.43;-64.05;-40.36
1606.090;-7.68;-64.65;-64.43;-64.05;-40.44
1606.100;-7.68;-64.65;-64.43;-64.05;-40.33
1606.110;-7.70;-64.63;-64.41;-64.04;-40.42
1606.120;-7.68;-64.64;-64.43;-64.05;-40.41
1606.130;-7.70;-64.63;-64.42;-64.04;-40.44
1606.140;-7.68;-64.65;-64.44;-64.06;-40.37
1606.150;-7.67;-64.66;-64.44;-64.06;-40.36
1606.160;-7.68;-64.65;-64.43;-64.05;-40.28
1606.170;-7.68;-64.65;-64.43;-64.05;-40.28
1606.180;-7.69;-64.63;-64.42;-64.04;-40.21
1606.190;-7.69;-64.64;-64.43;-64.05;-40.21
1606.200;-7.70;-64.63;-64.42;-64.04;-40.18
1606.210;-7.70;-64.63;-64.41;-64.03;-40.20
1606.220;-7.68;-64.64;-64.43;-64.05;-40.20
1606.230;-7.70;-64.63;-64.41;-64.03;-40.18
1606.240;-7.70;-64.63;-64.42;-64.04;-40.06
1606.250;-7.69;-64.63;-64.42;-64.04;-40.16
1606.260;-7.70;-64.62;-64.41;-64.03;-40.09
1606.270;-7.70;-64.63;-64.42;-64.04;-40.01
1606.280;-7.72;-64.61;-64.40;-64.02;-39.95
1606.290;-7.71;-64.62;-64.41;-64.03;-39.93
1606.300;-7.73;-64.60;-64.39;-64.01;-39.81
1606.310;-7.71;-64.62;-64.41;-64.03;-39.86
1606.320;-7.70;-64.63;-64.42;-64.03;-39.77
1606.330;-7.74;-64.59;-64.38;-64.00;-39.62
1606.340;-7.69;-64.64;-64.43;-64.05;-39.58
1606.350;-7.73;-64.60;-64.39;-64.00;-39.60
1606.360;-7.71;-64.62;-64.41;-64.02;-39.52
1606.370;-7.72;-64.60;-64.39;-64.01;-39.41
1606.380;-7.70;-64.63;-64.42;-64.03;-39.49
1606.390;-7.71;-64.62;-64.41;-64.02;-39.44
1606.400;-7.71;-64.62;-64.41;-64.03;-39.39
1606.410;-7.73;-64.60;-64.39;-64.01;-39.33
1606.420;-7.74;-64.59;-64.38;-64.00;-39.24
1606.430;-7.72;-64.61;-64.40;-64.01;-39.30
1606.440;-7.70;-64.63;-64.42;-64.03;-39.28
1606.450;-7.73;-64.59;-64.38;-64.00;-39.20
1606.460;-7.72;-64.61;-64.40;-64.01;-39.09
1606.470;-7.72;-64.60;-64.40;-64.01;-39.21
1606.480;-7.73;-64.60;-64.39;-64.00;-39.25
1606.490;-7.71;-64.62;-64.41;-64.02;-39.24
1606.500;-7.72;-64.61;-64.40;-64.01;-39.19
1606.510;-7.74;-64.59;-64.38;-64.00;-39.15
1606.520;-7.72;-64.60;-64.40;-64.01;-39.28
1606.530;-7.70;-64.62;-64.41;-64.03;-39.29
1606.540;-7.68;-64.64;-64.43;-64.05;-39.24
1606.550;-7.72;-64.61;-64.40;-64.02;-39.27
1606.560;-7.73;-64.59;-64.38;-64.00;-39.37
1606.570;-7.72;-64.61;-64.40;-64.01;-39.40
1606.580;-7.73;-64.60;-64.39;-64.00;-39.40
1606.590;-7.71;-64.62;-64.41;-64.02;-39.42
1606.600;-7.71;-64.62;-64.41;-64.03;-39.41
1606.610;-7.71;-64.62;-64.41;-64.03;-39.40
1606.620;-7.70;-64.63;-64.42;-64.03;-39.48
1606.630;-7.70;-64.63;-64.42;-64.03;-39.49
1606.640;-7.69;-64.64;-64.43;-64.05;-39.59
1606.650;-7.68;-64.65;-64.44;-64.05;-39.68
1606.660;-7.68;-64.65;-64.44;-64.05;-39.72
1606.670;-7.68;-64.64;-64.43;-64.05;-39.68
1606.680;-7.70;-64.63;-64.42;-64.04;-39.80
1606.690;-7.69;-64.64;-64.43;-64.05;-39.83
1606.700;-7.70;-64.63;-64.42;-64.04;-39.79
1606.710;-7.70;-64.63;-64.42;-64.04;-39.82
1606.720;-7.69;-64.64;-64.43;-64.05;-39.92
1606.730;-7.68;-64.65;-64.44;-64.05;-39.96
1606.740;-7.69;-64.63;-64.42;-64.04;-39.88
1606.750;-7.69;-64.64;-64.43;-64.05;-39.98
1606.760;-7.70;-64.63;-64.42;-64.04;-39.97
1606.770;-7.70;-64.63;-64.42;-64.04;-40.03
1606.780;-7.70;-64.63;-64.42;-64.04;-40.03
1606.790;-7.72;-64.61;-64.40;-64.02;-39.94
1606.800;-7.70;-64.63;-64.42;-64.04;-40.03
1606.810;-7.70;-64.62;-64.41;-64.03;-40.09
1606.820;-7.71;-64.62;-64.41;-64.03;-40.09
1606.830;-7.70;-64.63;-64.42;-64.04;-40.12
1606.840;-7.70;-64.63;-64.42;-64.04;-40.19
1606.850;-7.71;-64.62;-64.41;-64.03;-40.10
1606.860;-7.72;-64.61;-64.40;-64.02;-40.08
1606.870;-7.70;-64.62;-64.41;-64.04;-40.12
1606.880;-7.70;-64.63;-64.42;-64.04;-40.16
1606.890;-7.73;-64.59;-64.38;-64.01;-40.20
1606.900;-7.74;-64.59;-64.38;-64.00;-40.21
1606.910;-7.73;-64.59;-64.38;-64.01;-40.15
1606.920;-7.72;-64.61;-64.40;-64.02;-40.07
1606.930;-7.72;-64.60;-64.39;-64.02;-40.18
1606.940;-7.72;-64.61;-64.40;-64.02;-40.16
1606.950;-7.72;-64.61;-64.40;-64.02;-40.03
1606.960;-7.72;-64.60;-64.39;-64.02;-40.04
1606.970;-7.72;-64.61;-64.40;-64.02;-40.04
1606.980;-7.73;-64.60;-64.38;-64.01;-40.10
1606.990;-7.72;-64.61;-64.40;-64.02;-40.10
1607.000;-7.72;-64.61;-64.40;-64.02;-40.07
1607.010;-7.75;-64.57;-64.36;-63.99;-40.05
1607.020;-7.73;-64.59;-64.38;-64.01;-40.13
1607.030;-7.72;-64.61;-64.40;-64.03;-40.12
1607.040;-7.72;-64.60;-64.39;-64.02;-40.07
1607.050;-7.74;-64.59;-64.38;-64.01;-40.08
1607.060;-7.74;-64.58;-64.37;-64.00;-40.07
1607.070;-7.73;-64.59;-64.38;-64.01;-40.09
1607.080;-7.73;-64.60;-64.39;-64.01;-40.13
1607.090;-7.72;-64.61;-64.39;-64.02;-40.13
1607.100;-7.72;-64.61;-64.40;-64.03;-40.15
1607.110;-7.72;-64.61;-64.40;-64.03;-40.09
1607.120;-7.72;-64.61;-64.40;-64.03;-40.10
1607.130;-7.73;-64.60;-64.39;-64.02;-40.12
1607.140;-7.69;-64.63;-64.42;-64.05;-40.08
1607.150;-7.73;-64.60;-64.38;-64.02;-40.17
1607.160;-7.72;-64.60;-64.39;-64.02;-40.08
1607.170;-7.74;-64.58;-64.37;-64.00;-40.09
1607.180;-7.73;-64.59;-64.38;-64.01;-40.06
1607.190;-7.74;-64.59;-64.37;-64.01;-40.02
1607.200;-7.75;-64.57;-64.36;-63.99;-40.03
1607.210;-7.72;-64.60;-64.39;-64.02;-39.98
1607.220;-7.73;-64.59;-64.38;-64.01;-39.97
1607.230;-7.72;-64.61;-64.40;-64.03;-39.90
1607.240;-7.74;-64.59;-64.38;-64.01;-39.86
1607.250;-7.74;-64.59;-64.38;-64.01;-39.81
1607.260;-7.74;-64.59;-64.38;-64.01;-39.75
1607.270;-7.74;-64.59;-64.37;-64.01;-39.72
1607.280;-7.75;-64.57;-64.36;-64.00;-39.78
1607.290;-7.75;-64.57;-64.36;-64.00;-39.80
1607.300;-7.74;-64.58;-64.37;-64.01;-39.76
1607.310;-7.72;-64.60;-64.39;-64.03;-39.77
1607.320;-7.73;-64.60;-64.38;-64.02;-39.70
1607.330;-7.74;-64.59;-64.38;-64.01;-39.65
1607.340;-7.74;-64.59;-64.38;-64.01;-39.91
1607.350;-7.74;-64.59;-64.38;-64.01;-39.59
1607.360;-7.75;-64.58;-64.36;-64.00;-39.74
1607.370;-7.73;-64.60;-64.38;-64.02;-39.74
1607.380;-7.73;-64.60;-64.39;-64.02;-39.78
1607.390;-7.75;-64.58;-64.37;-64.00;-39.74
1607.400;-7.72;-64.61;-64.40;-64.03;-39.72
1607.410;-7.72;-64.61;-64.39;-64.03;-39.71
1607.420;-7.72;-64.60;-64.39;-64.02;-39.63
1607.430;-7.72;-64.61;-64.40;-64.03;-39.64
1607.440;-7.73;-64.59;-64.38;-64.01;-39.64
1607.450;-7.75;-64.57;-64.36;-64.00;-39.60
1607.460;-7.75;-64.57;-64.36;-63.99;-39.80
1607.470;-7.74;-64.59;-64.38;-64.01;-39.58
1607.480;-7.74;-64.59;-64.38;-64.01;-39.57
1607.490;-7.74;-64.59;-64.38;-64.01;-39.65
1607.500;-7.71;-64.61;-64.40;-64.03;-39.73
1607.510;-7.73;-64.60;-64.39;-64.02;-39.67
1607.520;-7.74;-64.59;-64.38;-64.01;-39.64
1607.530;-7.73;-64.60;-64.38;-64.02;-39.67
1607.540;-7.74;-64.58;-64.37;-64.00;-39.64
1607.550;-7.72;-64.60;-64.39;-64.02;-39.70
1607.560;-7.72;-64.61;-64.40;-64.03;-39.63
1607.570;-7.74;-64.59;-64.38;-64.01;-39.76
1607.580;-7.74;-64.59;-64.38;-64.01;-39.74
1607.590;-7.73;-64.59;-64.38;-64.01;-39.61
1607.600;-7.72;-64.61;-64.40;-64.03;-39.79
1607.610;-7.71;-64.62;-64.40;-64.03;-39.68
1607.620;-7.71;-64.62;-64.41;-64.04;-39.81
1607.630;-7.72;-64.61;-64.40;-64.03;-39.79
1607.640;-7.72;-64.61;-64.40;-64.03;-39.76
1607.650;-7.73;-64.60;-64.38;-64.01;-39.71
1607.660;-7.72;-64.61;-64.39;-64.02;-39.69
1607.670;-7.73;-64.59;-64.38;-64.01;-39.73
1607.680;-7.75;-64.57;-64.36;-63.99;-39.68
1607.690;-7.72;-64.61;-64.40;-64.03;-39.89
1607.700;-7.73;-64.59;-64.38;-64.01;-39.78
1607.710;-7.72;-64.61;-64.40;-64.03;-39.91
1607.720;-7.72;-64.61;-64.40;-64.03;-39.83
1607.730;-7.72;-64.60;-64.39;-64.02;-39.76
1607.740;-7.73;-64.60;-64.39;-64.02;-39.76
1607.750;-7.73;-64.60;-64.39;-64.02;-39.82
1607.760;-7.74;-64.59;-64.38;-64.01;-39.79
1607.770;-7.72;-64.60;-64.39;-64.02;-39.77
1607.780;-7.73;-64.59;-64.38;-64.01;-39.69
1607.790;-7.72;-64.61;-64.39;-64.02;-39.84
1607.800;-7.72;-64.61;-64.40;-64.03;-39.77
1607.810;-7.72;-64.61;-64.40;-64.03;-39.79
1607.820;-7.72;-64.60;-64.39;-64.02;-39.75
1607.830;-7.75;-64.58;-64.37;-63.99;-39.76
1607.840;-7.74;-64.59;-64.37;-64.00;-39.82
1607.850;-7.75;-64.57;-64.36;-63.99;-39.76
1607.860;-7.75;-64.57;-64.36;-63.99;-39.69
1607.870;-7.75;-64.57;-64.36;-63.99;-39.75
1607.880;-7.74;-64.59;-64.37;-64.00;-39.82
1607.890;-7.75;-64.58;-64.36;-63.99;-39.67
1607.900;-7.74;-64.59;-64.38;-64.00;-39.67
1607.910;-7.75;-64.57;-64.36;-63.99;-39.77
1607.920;-7.75;-64.57;-64.36;-63.99;-39.62
1607.930;-7.74;-64.59;-64.38;-64.00;-39.74
1607.940;-7.75;-64.57;-64.36;-63.99;-39.67
1607.950;-7.76;-64.57;-64.35;-63.98;-39.75
1607.960;-7.76;-64.56;-64.35;-63.98;-39.74
1607.970;-7.74;-64.58;-64.37;-64.00;-39.70
1607.980;-7.75;-64.58;-64.37;-63.99;-39.74
1607.990;-7.75;-64.57;-64.36;-63.99;-39.81
1608.000;-7.75;-64.57;-64.36;-63.99;-39.75
1608.010;-7.77;-64.56;-64.35;-63.97;-39.71
1608.020;-7.77;-64.56;-64.34;-63.97;-39.71
1608.030;-7.77;-64.56;-64.34;-63.97;-39.73
1608.040;-7.75;-64.57;-64.36;-63.99;-39.79
1608.050;-7.75;-64.57;-64.36;-63.99;-39.77
1608.060;-7.76;-64.57;-64.36;-63.98;-39.79
1608.070;-7.76;-64.56;-64.35;-63.97;-39.84
1608.080;-7.75;-64.57;-64.36;-63.99;-39.82
1608.090;-7.75;-64.57;-64.36;-63.99;-39.76
1608.100;-7.74;-64.58;-64.37;-64.00;-39.72
1608.110;-7.75;-64.58;-64.37;-63.99;-39.78
1608.120;-7.75;-64.57;-64.36;-63.99;-39.81
1608.130;-7.77;-64.56;-64.34;-63.97;-39.84
1608.140;-7.79;-64.54;-64.32;-63.95;-39.83
1608.150;-7.77;-64.56;-64.34;-63.97;-39.80
1608.160;-7.77;-64.56;-64.34;-63.97;-39.71
1608.170;-7.77;-64.56;-64.34;-63.97;-39.82
1608.180;-7.77;-64.56;-64.34;-63.97;-39.72
1608.190;-7.77;-64.56;-64.34;-63.97;-39.71
1608.200;-7.77;-64.56;-64.34;-63.97;-39.73
1608.210;-7.77;-64.56;-64.34;-63.97;-39.77
1608.220;-7.77;-64.56;-64.34;-63.97;-39.80
1608.230;-7.77;-64.56;-64.34;-63.97;-39.73
1608.240;-7.79;-64.54;-64.33;-63.95;-39.85
1608.250;-7.79;-64.54;-64.32;-63.95;-39.78
1608.260;-7.75;-64.57;-64.36;-63.98;-39.73
1608.270;-7.79;-64.54;-64.33;-63.95;-39.66
1608.280;-7.76;-64.57;-64.36;-63.98;-39.61
1608.290;-7.77;-64.56;-64.35;-63.97;-39.76
1608.300;-7.77;-64.56;-64.35;-63.97;-39.68
1608.310;-7.77;-64.55;-64.34;-63.97;-39.72
1608.320;-7.76;-64.56;-64.35;-63.98;-39.76
1608.330;-7.79;-64.53;-64.32;-63.95;-39.77
1608.340;-7.79;-64.53;-64.32;-63.95;-39.73
1608.350;-7.79;-64.54;-64.32;-63.95;-39.67
1608.360;-7.79;-64.54;-64.32;-63.95;-39.65
1608.370;-7.77;-64.56;-64.34;-63.97;-39.55
1608.380;-7.77;-64.55;-64.34;-63.97;-39.59
1608.390;-7.79;-64.54;-64.33;-63.95;-39.51
1608.400;-7.78;-64.55;-64.34;-63.96;-39.49
1608.410;-7.79;-64.54;-64.32;-63.95;-39.52
1608.420;-7.79;-64.54;-64.32;-63.95;-39.36
1608.430;-7.79;-64.54;-64.32;-63.95;-39.35
1608.440;-7.78;-64.55;-64.33;-63.96;-39.38
1608.450;-7.77;-64.56;-64.34;-63.97;-39.35
1608.460;-7.80;-64.53;-64.32;-63.94;-39.30
1608.470;-7.78;-64.55;-64.34;-63.96;-39.28
1608.480;-7.77;-64.56;-64.34;-63.97;-39.31
1608.490;-7.75;-64.57;-64.36;-63.99;-39.26
1608.500;-7.75;-64.57;-64.36;-63.99;-39.22
1608.510;-7.76;-64.57;-64.35;-63.98;-39.19
1608.520;-7.78;-64.54;-64.33;-63.96;-39.31
1608.530;-7.76;-64.56;-64.35;-63.98;-39.23
1608.540;-7.76;-64.57;-64.35;-63.98;-39.25
1608.550;-7.77;-64.56;-64.34;-63.97;-39.20
1608.560;-7.78;-64.54;-64.33;-63.96;-39.20
1608.570;-7.76;-64.56;-64.35;-63.98;-39.23
1608.580;-7.75;-64.57;-64.36;-63.99;-39.28
1608.590;-7.77;-64.56;-64.34;-63.97;-39.30
1608.600;-7.77;-64.56;-64.34;-63.97;-39.17
1608.610;-7.77;-64.56;-64.34;-63.97;-39.30
1608.620;-7.77;-64.56;-64.35;-63.97;-39.32
1608.630;-7.76;-64.57;-64.36;-63.98;-39.28
1608.640;-7.77;-64.56;-64.34;-63.97;-39.37
1608.650;-7.78;-64.55;-64.34;-63.96;-39.30
1608.660;-7.78;-64.55;-64.33;-63.96;-39.26
1608.670;-7.76;-64.57;-64.35;-63.98;-39.22
1608.680;-7.76;-64.56;-64.35;-63.98;-39.29
1608.690;-7.76;-64.57;-64.36;-63.98;-39.24
1608.700;-7.77;-64.56;-64.35;-63.97;-39.26
1608.710;-7.75;-64.57;-64.36;-63.99;-39.27
1608.720;-7.79;-64.54;-64.33;-63.95;-39.27
1608.730;-7.80;-64.52;-64.31;-63.94;-39.28
1608.740;-7.77;-64.55;-64.34;-63.97;-39.21
1608.750;-7.79;-64.53;-64.32;-63.95;-39.27
1608.760;-7.79;-64.53;-64.32;-63.95;-39.33
1608.770;-7.77;-64.56;-64.34;-63.97;-39.37
1608.780;-7.76;-64.56;-64.35;-63.98;-39.30
1608.790;-7.76;-64.56;-64.35;-63.98;-39.30
1608.800;-7.77;-64.56;-64.34;-63.97;-39.38
1608.810;-7.80;-64.53;-64.32;-63.94;-39.40
1608.820;-7.79;-64.54;-64.32;-63.95;-39.38
1608.830;-7.79;-64.54;-64.33;-63.95;-39.45
1608.840;-7.81;-64.52;-64.31;-63.94;-39.44
1608.850;-7.79;-64.54;-64.33;-63.95;-39.37
1608.860;-7.79;-64.54;-64.33;-63.95;-39.46
1608.870;-7.78;-64.54;-64.33;-63.96;-39.56
1608.880;-7.77;-64.56;-64.34;-63.97;-39.54
1608.890;-7.78;-64.55;-64.33;-63.96;-39.54
1608.900;-7.80;-64.53;-64.32;-63.94;-39.62
1608.910;-7.80;-64.53;-64.32;-63.95;-39.65
1608.920;-7.79;-64.54;-64.33;-63.95;-39.65
1608.930;-7.77;-64.55;-64.34;-63.97;-39.69
1608.940;-7.79;-64.54;-64.33;-63.96;-39.84
1608.950;-7.81;-64.52;-64.31;-63.94;-39.75
1608.960;-7.79;-64.54;-64.33;-63.95;-39.84
1608.970;-7.79;-64.54;-64.32;-63.95;-39.68
1608.980;-7.81;-64.52;-64.31;-63.94;-39.78
1608.990;-7.80;-64.53;-64.31;-63.94;-39.88
1609.000;-7.80;-64.52;-64.31;-63.94;-39.93
1609.010;-7.82;-64.51;-64.30;-63.93;-39.85
1609.020;-7.81;-64.52;-64.31;-63.94;-39.99
1609.030;-7.82;-64.51;-64.30;-63.93;-40.03
1609.040;-7.82;-64.50;-64.29;-63.92;-39.98
1609.050;-7.82;-64.50;-64.29;-63.92;-40.07
1609.060;-7.81;-64.52;-64.31;-63.94;-40.03
1609.070;-7.81;-64.52;-64.31;-63.94;-40.14
